Pathway	Species	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000763977	0.00156095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284618	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Cutibacterium.s__Cutibacterium_acnes	0	0	0.0142502	0	0.0157819	0	0.0156265	0.011682	0.019941	0	0.0116557	0	0.00599415	0.0166924	0	0	0.00916815	0.00720277	0.00275846	0.0122077	0	0	0.00105761	0.0100505	0.00544893	0.00192931	0.0147371	0.00885048	0.00470668	0.00662581	0	0.015101	0.0106544	0.00485409	0.00185263	0.00547812	0	0	0.00267799	0.0141941	0.0143098	0.0135311	0.00866781	0.00968274	0.00195941	0.00656642	0.0030414	0.00246626	0.00828453	0	0.00789871	0.0126943	0.0171614	0.00196593	0.0154756	0	0.0149461	0.0151294	0.0103697	0.00515331	0.0104611	0.0133261	0.0142386	0.00298804	0.0120413	0	0.00463325	0	0.0057996	0.00672522	0.0112448	0.0101361	0.0163709	0.0115091	0.00544473	0.0123263	0.00659547	0.00104616	0.0161999	0.00758128	0.00554868	0.00782104	0.0139925	0.00904777	0.0089147	0.0137608	0.0213805	0.012529	0.0159103	0.0127738	0.0186125	0.00706496	0.0174722	0.00968324	0	0.000448619	0.00438005	0.0108804	0.0204956	0.016503	0.0170701	0.010096	0.0147432	0.00561415	0.0117472	0.0119782	0.0155859	0.0159707	0.00434468	0.0127929	0.00148344	0.0183085	0	0.0029678	0.0153997	0	0.0128835	0.0153172	0.00850674	0.0144322	0.00183434	0	0.0129621	0.0147003
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000931041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000583084	0	0	0	0	0	0	0	0	0	0	0	0.000414543	0	0.000549494	0	0	0.000149416	0	0	0	0	0	0	0	0	0	0.000426519	0	0	0	0	0	0.000207814	0	0	0.000643402	0	8.76E-05	0	0	0.00265832	0	0	0.00228306	0	0	0.000269147	0.00032202	0	0.000453981	0	0	0	0	0	0	0	0.000306428	0	0	0	8.15E-05	0.000956307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110063	0	0	0	0	0	0	0	0.00026366	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Haematobacter.s__Haematobacter_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00262492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000673461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109936	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023797	0	0	0	0.000318626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Microbacterium.s__Microbacterium_aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189737	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018775	0	0	0	0	0	0	0.000764969	0	0	0	0	0	0.000446776	0	0	0	0	0	0	0	0	0	0.00330993	0	0	0	0	0.00145094	0	0	0	0	0.000476889	0	0	0	0	0	0	0	0	0	0	0	0.000107051	0	0	0	0	0	0	0	0	0	0	0	0.000104046	0	0	0	0	0	0	0	0	0.000513588	0	6.57E-05	0	0	0	0	0	0	0	0	0	0	0	0.000165202	0.000916629	0	0	0	0	0.000196935	0	0	0	0	0	0	0.000918192	0	0	0	0	0.00127967	0	0	0	0	0	0	0.000193516	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000920335	0	0	0	0	0	0	0.000939891	0	0	0	0	0	0.000285082	0	0	0	0	0	0	0	0	0	0.00386896	0	0	0	0	0.000427934	0	0	0	0	0.000314119	0	0	0	0	0	0	0	0	0	0	0	0.000114172	0	0	0	0	0	0	0	0	0	0	0	9.13E-05	0	0	0	0	0	0	0	0	0.000411125	0	0.000437244	0	0	0	0	0	0	0	0	0	0	0	0.000171939	0.000334758	0	0	0	0	0.000292775	0	0	0	0	0	0	0.000633936	0	0	0	0	0.00232122	0	0.0033092	0	0	0	0	0.00029695	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Moraxella.s__Moraxella_osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000721783	0	0	0	0	0	0	0	0	0	0	0	0.000371603	0	0.000482144	0	0	0	0	0	0	0	0	0	0	0	0	0.000341287	0	0	0	0	0	0.000291198	0	0	0.000379615	0	9.79E-05	0	0	0.00244904	0	0	0.00175174	0	0	0.000138092	0.000213846	0	0.000321845	0	0	0	0	0	0	0	0.000267943	0	0	0	7.81E-05	0.00100977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102111	0	0	0	0	0	0	0	0.000220912	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Paracoccus.s__Paracoccus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0.0030231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000496054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Paracoccus.s__Paracoccus_sphaerophysae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316404	0	0	0	0	0	0	0	0	0	0	0	0.00649541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290981	0.00560905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00475332	0.00167225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166096	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Pseudomonas.s__Pseudomonas_fragi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Pseudomonas.s__Pseudomonas_helleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN_PWY__L_arginine_biosynthesis_I_(via_L_ornithine)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00877379	0	0	0	0.00352075	0	0	0	0.00216926	0	0	0	0.000582521	0.00315288	0.0024542	0	0	0	0	0.00130436	0.00258125	0.00177206	0	0.00523418	0	0	0.00190647	0	0.00283498	0	0.00662551	0	0.00684252	0	0.00108047	0	0	0	0	0.00126047	0	0	0.00142002	0.000277947	0	0	0.000138326	0.00049118	0.00164378	0	0	0	0.000727404	0	0	0.00302659	0.00165469	0.00105669	0.000360644	0	0	0	0	0	0	0.00332042	0	0	0.000830399	0	0.00126031	0	0	0.000962847	0	0.000356601	0	0	0	0.00373961	0	0.0027599	0.00134879	0.00257635	0	0	0	0.000580712	0	0	0	0	0	0	0	0	0.00325108	0	0.00338431	0	0	0.00519471	0	0.000374668	0	0	0.00139126	0	0.000606551	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00663561	0	0	0	0	0	0	0	0	0	0	0.00021731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000476708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494364	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037096	0	0	0	0	0	0	0	0	0	0.000542991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Brevundimonas.s__Brevundimonas_naejangsanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Brevundimonas.s__Brevundimonas_nasdae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Brevundimonas.s__Brevundimonas_vesicularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205128	0	0	0	0	0	0	0	0.000223853	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411483	0	0.000678456	0	0	0	0	0	0.000961273	0.00208295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000633393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000443409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00367575	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Corynebacterium.s__Corynebacterium_urealyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Cutibacterium.s__Cutibacterium_acnes	0	0.053467	0.0163617	0	0.0179362	0	0.0155544	0.0134538	0.0188973	0	0.012923	0	0.00688254	0.0174832	0	0	0.0103331	0.00782656	0.00292014	0.0127818	0	0	0.00099605	0.0117154	0.00608051	0.00185547	0.0151177	0.00953729	0.00500277	0.00654857	0.00655958	0.0150818	0.0142175	0.00543998	0.00205772	0.00583948	0	0	0.00229776	0.0155234	0.0138877	0.0150182	0.00894933	0.0104054	0.00229657	0.00720388	0.00349494	0.00357938	0.00874619	0.00365364	0.00803225	0.0106918	0.0153808	0.00187584	0.0165926	0	0.0160751	0.0154235	0.0109773	0.00494101	0.0112152	0.0137862	0.014598	0.0028786	0.0102902	0	0.00491104	0	0.00624694	0.00757538	0.01215	0.0103336	0.016503	0.0124049	0.00588974	0.0139187	0.00723936	0.00109232	0.017642	0.00821815	0.00606433	0.0082523	0.0141607	0.0093998	0.00917344	0.0144426	0.0221581	0.0129632	0.0128467	0.014189	0.0189111	0.00680263	0.0186373	0.0102995	0.00656002	0.00054337	0.00415175	0.012017	0.0215215	0.0176308	0.018703	0.0102519	0.0182163	0.00553808	0.0123746	0.0114074	0.0163053	0.0158091	0.00412227	0.0147133	0.00147347	0.0198982	0	0.00292682	0.0149207	0	0.0151217	0.015973	0.00986754	0.0159738	0.00179597	0.0207554	0.0145245	0.0187817
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Cutibacterium.s__Propionibacterium_humerusii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB_PWY__L_arginine_biosynthesis_II_(acetyl_cycle)	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
